Feedstock,“Primary” Conversion Technology,Commodity,Commodity Unit,Unit Code,year,Installation,Variable Category,Variable Subcategory,Variable Unit,Value,Conversion Value,portfolio
Solar,PV,Electricity,Megawatts,MW,2035,61285.71428571429,Jobs,Graduate Degree,# of New Jobs,0.00562,31.31142857142858,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2036,66857.14285714286,Jobs,Graduate Degree,# of New Jobs,0.00562,31.311428571428536,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2037,72428.57142857142,Jobs,Graduate Degree,# of New Jobs,0.00562,31.311428571428536,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2038,77999.99999999999,Jobs,Graduate Degree,# of New Jobs,0.00562,31.311428571428536,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2039,83571.42857142855,Jobs,Graduate Degree,# of New Jobs,0.00562,31.311428571428536,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2040,89142.85714285712,Jobs,Graduate Degree,# of New Jobs,0.00562,31.311428571428536,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2041,94714.28571428568,Jobs,Graduate Degree,# of New Jobs,0.00562,31.311428571428536,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2042,100285.71428571425,Jobs,Graduate Degree,# of New Jobs,0.00562,31.311428571428536,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2043,105857.14285714281,Jobs,Graduate Degree,# of New Jobs,0.00562,31.311428571428536,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2044,111428.57142857138,Jobs,Graduate Degree,# of New Jobs,0.00562,31.311428571428536,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2045,117000,Jobs,Graduate Degree,# of New Jobs,0.00562,31.311428571428863,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2025,5571.428571428572,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,157.11428571428573,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2026,11142.857142857143,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,157.11428571428573,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2027,16714.285714285714,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,157.1142857142857,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2028,22285.714285714286,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,157.11428571428573,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2029,27857.14285714286,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,157.11428571428573,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2030,33428.57142857143,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,157.11428571428564,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2031,39000,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,157.11428571428573,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2032,44571.42857142857,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,157.11428571428573,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2033,50142.857142857145,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,157.11428571428573,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2034,55714.28571428572,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,157.11428571428573,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2035,61285.71428571429,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,157.11428571428573,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2036,66857.14285714286,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,157.11428571428553,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2037,72428.57142857142,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,157.11428571428553,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2038,77999.99999999999,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,157.11428571428553,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2039,83571.42857142855,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,157.11428571428553,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2040,89142.85714285712,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,157.11428571428553,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2041,94714.28571428568,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,157.11428571428553,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2042,100285.71428571425,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,157.11428571428553,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2043,105857.14285714281,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,157.11428571428553,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2044,111428.57142857138,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,157.11428571428553,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2045,117000,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,157.11428571428718,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2025,5571.428571428572,Jobs,High School - No Training,# of New Jobs,0.0346,192.77142857142857,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2026,11142.857142857143,Jobs,High School - No Training,# of New Jobs,0.0346,192.77142857142857,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2027,16714.285714285714,Jobs,High School - No Training,# of New Jobs,0.0346,192.77142857142854,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2028,22285.714285714286,Jobs,High School - No Training,# of New Jobs,0.0346,192.7714285714286,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2029,27857.14285714286,Jobs,High School - No Training,# of New Jobs,0.0346,192.7714285714286,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2030,33428.57142857143,Jobs,High School - No Training,# of New Jobs,0.0346,192.7714285714285,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2031,39000,Jobs,High School - No Training,# of New Jobs,0.0346,192.7714285714286,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2032,44571.42857142857,Jobs,High School - No Training,# of New Jobs,0.0346,192.7714285714286,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2033,50142.857142857145,Jobs,High School - No Training,# of New Jobs,0.0346,192.7714285714286,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2034,55714.28571428572,Jobs,High School - No Training,# of New Jobs,0.0346,192.7714285714286,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2035,61285.71428571429,Jobs,High School - No Training,# of New Jobs,0.0346,192.7714285714286,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2036,66857.14285714286,Jobs,High School - No Training,# of New Jobs,0.0346,192.77142857142834,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2037,72428.57142857142,Jobs,High School - No Training,# of New Jobs,0.0346,192.77142857142834,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2038,77999.99999999999,Jobs,High School - No Training,# of New Jobs,0.0346,192.77142857142834,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2039,83571.42857142855,Jobs,High School - No Training,# of New Jobs,0.0346,192.77142857142834,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2040,89142.85714285712,Jobs,High School - No Training,# of New Jobs,0.0346,192.77142857142834,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2041,94714.28571428568,Jobs,High School - No Training,# of New Jobs,0.0346,192.77142857142834,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2042,100285.71428571425,Jobs,High School - No Training,# of New Jobs,0.0346,192.77142857142834,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2043,105857.14285714281,Jobs,High School - No Training,# of New Jobs,0.0346,192.77142857142834,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2044,111428.57142857138,Jobs,High School - No Training,# of New Jobs,0.0346,192.77142857142834,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV,Electricity,Megawatts,MW,2045,117000,Jobs,High School - No Training,# of New Jobs,0.0346,192.77142857143036,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2025,14761.904761904761,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.04761904761904,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2026,29523.809523809523,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.04761904761904,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2027,44285.71428571428,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.047619047619,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2028,59047.619047619046,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476191,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2029,73809.5238095238,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.04761904761887,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2030,88571.42857142857,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476191,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2031,103333.33333333333,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476191,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2032,118095.23809523809,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476191,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2033,132857.14285714284,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476186,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2034,147619.0476190476,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476191,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2035,162380.95238095237,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476191,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2036,177142.85714285713,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476191,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2037,191904.7619047619,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476191,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2038,206666.66666666666,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476191,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2039,221428.57142857142,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476191,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2040,236190.47619047618,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476191,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2041,250952.38095238095,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476191,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2042,265714.2857142857,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476181,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2043,280476.1904761904,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476181,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2044,295238.09523809515,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.0476190476181,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2045,310000,Jobs,Bachelors - No or Some Training,# of New Jobs,0.0334,493.047619047622,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2025,14761.904761904761,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190476,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2026,29523.809523809523,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190476,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2027,44285.71428571428,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190475,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2028,59047.619047619046,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190478,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2029,73809.5238095238,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190473,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2030,88571.42857142857,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190478,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2031,103333.33333333333,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190478,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2032,118095.23809523809,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190478,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2033,132857.14285714284,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190469,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2034,147619.0476190476,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190478,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2035,162380.95238095237,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190478,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2036,177142.85714285713,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190478,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2037,191904.7619047619,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190478,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2038,206666.66666666666,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190478,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2039,221428.57142857142,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190478,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2040,236190.47619047618,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190478,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2041,250952.38095238095,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190478,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2042,265714.2857142857,Jobs,Graduate Degree,# of New Jobs,0.00562,82.9619047619046,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2043,280476.1904761904,Jobs,Graduate Degree,# of New Jobs,0.00562,82.9619047619046,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2044,295238.09523809515,Jobs,Graduate Degree,# of New Jobs,0.00562,82.9619047619046,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2045,310000,Jobs,Graduate Degree,# of New Jobs,0.00562,82.96190476190526,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2025,14761.904761904761,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.2857142857143,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2026,29523.809523809523,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.2857142857143,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2027,44285.71428571428,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.2857142857142,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2028,59047.619047619046,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.28571428571433,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2029,73809.5238095238,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.2857142857141,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2030,88571.42857142857,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.28571428571433,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2031,103333.33333333333,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.28571428571433,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2032,118095.23809523809,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.28571428571433,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2033,132857.14285714284,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.2857142857139,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2034,147619.0476190476,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.28571428571433,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2035,162380.95238095237,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.28571428571433,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2036,177142.85714285713,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.28571428571433,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2037,191904.7619047619,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.28571428571433,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2038,206666.66666666666,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.28571428571433,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2039,221428.57142857142,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.28571428571433,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2040,236190.47619047618,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.28571428571433,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2041,250952.38095238095,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.28571428571433,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2042,265714.2857142857,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.2857142857135,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2043,280476.1904761904,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.2857142857135,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2044,295238.09523809515,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.2857142857135,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2045,310000,Jobs,High School - Long-Term Training,# of New Jobs,0.0282,416.2857142857168,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2025,14761.904761904761,Jobs,High School - No Training,# of New Jobs,0.0346,510.7619047619047,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
Solar,PV + Electrolysis,Hydrogen,Metric Tons,MT,2026,29523.809523809523,Jobs,High School - No Training,# of New Jobs,0.0346,510.7619047619047,Portfolio - EBetancourt-TheOutrageousPortfolio EDITED
